name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"India, karnataka",2024-12-23,82.3,68,74.4,83.7,68,74.7,65.6,75.5,0.008,100,8.33,rain,0,0,13.9,6.9,97.9,1015.7,55.6,3.5,148.9,12.7,7,10,2024-12-23T06:38:04,2024-12-23T17:59:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-12-24,83.8,64.3,73.7,84.6,64.3,73.9,63.3,72.3,0,0,0,rain,0,0,14.5,5.8,52.6,1015.5,45.6,3.4,198.4,17.2,8,10,2024-12-24T06:38:33,2024-12-24T18:00:17,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-12-25,80.4,64.4,72.8,82.9,64.4,73,65.8,79.7,0.012,100,12.5,rain,0,0,14.3,9,21.7,1016.6,56.6,3.3,136.8,11.7,6,10,2024-12-25T06:39:01,2024-12-25T18:00:48,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-12-26,76.8,68.7,72.3,76.8,68.7,72.3,68.5,88,0.004,100,4.17,rain,0,0,21.3,11.4,53.9,1018.4,75.2,3.6,104.2,9.1,5,10,2024-12-26T06:39:29,2024-12-26T18:01:20,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-12-27,74.9,67.4,70.9,74.9,67.4,70.9,67.6,89.5,0.008,100,4.17,rain,0,0,23.7,10.5,81.2,1019.7,76.1,2.7,72.4,6.3,5,10,2024-12-27T06:39:56,2024-12-27T18:01:52,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-12-28,79.1,66,71.9,79.1,66,71.9,64.4,78.6,0,0,0,,0,0,19.9,12.7,84.7,1019.5,47.2,3.6,217.4,18.7,8,10,2024-12-28T06:40:22,2024-12-28T18:02:25,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-12-29,84,63.5,73,85.3,63.5,73.1,62.9,73.6,0,0,0,,0,0,16.3,13.6,69,1019.3,40.6,3.4,240.3,20.6,9,10,2024-12-29T06:40:47,2024-12-29T18:02:58,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-12-30,82.2,65.6,72.3,85.8,65.6,72.6,65.7,80.6,0.004,100,4.17,rain,0,0,23.7,11.5,68.5,1019.1,55.4,3.6,156.5,13.5,7,10,2024-12-30T06:41:12,2024-12-30T18:03:31,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2024-12-31,83.6,63.2,73.1,83.2,63.2,73.2,61.5,69.5,0,0,0,,0,0,23.9,12.9,77.4,1019.4,33.4,3.9,240.4,20.7,9,10,2024-12-31T06:41:36,2024-12-31T18:04:05,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-01,82.3,64.3,72.5,82.8,64.3,72.6,61.8,71.7,0,0,0,,0,0,23.3,12.8,67.8,1018.3,26,3.3,244,21.2,9,10,2025-01-01T06:41:59,2025-01-01T18:04:38,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-02,80.9,62.9,71.4,81.1,62.9,71.4,60.2,70.3,0,0,0,,0,0,23.5,11.3,77.1,1017.9,23.5,3.1,240.9,20.9,8,10,2025-01-02T06:42:22,2025-01-02T18:05:12,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-03,82.4,64.3,71,82,64.3,71,60,71.4,0,0,0,,0,0,22.8,13.8,69.7,1018.1,36.6,3.2,246.1,21.3,9,10,2025-01-03T06:42:43,2025-01-03T18:05:46,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-04,79.9,58.9,68.5,79.9,58.9,68.5,58.2,72.4,0,0,0,,0,0,19.7,9.2,94.2,1017.3,34.9,2.9,248.9,21.5,9,10,2025-01-04T06:43:04,2025-01-04T18:06:20,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-05,84.1,60.8,70.1,83.4,60.8,70,59.1,71.8,0,0,0,,0,0,15,10.2,87.8,1017.3,30.1,2.9,245.5,21.3,9,10,2025-01-05T06:43:24,2025-01-05T18:06:54,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-06,82.4,62,70.4,81.7,62,70.3,58.9,70.2,0,0,0,,0,0,12.8,6.9,110.3,1016.7,32.1,3.2,237.2,20.6,9,10,2025-01-06T06:43:43,2025-01-06T18:07:28,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-07,82.4,62,70.9,82.8,62,70.9,59.7,70.8,0,0,0,,0,0,14.5,5.8,80.7,1016.9,33.1,3.2,248.2,21.4,9,10,2025-01-07T06:44:01,2025-01-07T18:08:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-08,82.5,62.5,71.1,80.9,62.5,70.8,56,64.5,0,0,0,,0,0,17.7,12.7,72.3,1016.6,19.8,3.5,251.5,21.9,9,10,2025-01-08T06:44:18,2025-01-08T18:08:36,0.3,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-09,77.6,59,67.6,77.6,59,67.6,59.1,75.8,0,0,0,,0,0,23.5,12.8,90.5,1017.6,45.1,2.7,247.5,21.3,9,10,2025-01-09T06:44:35,2025-01-09T18:09:10,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-10,77,62.6,69.2,77,62.6,69.2,62.1,79.3,0,0,0,,0,0,18.6,10.3,97.8,1018.8,52.6,2.6,199,17.4,8,10,2025-01-10T06:44:50,2025-01-10T18:09:44,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-11,75.3,64.4,69.2,75.3,64.4,69.2,63.5,82.7,0,0,0,,0,0,17.4,10.3,94.3,1018.8,84.7,3.2,142.6,12.3,5,10,2025-01-11T06:45:04,2025-01-11T18:10:17,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-12,84.2,62.6,71.7,85,62.6,71.9,62.3,74.9,0,0,0,,0,0,15.4,9.3,91.8,1018.3,51.2,3.1,216,18.7,8,10,2025-01-12T06:45:17,2025-01-12T18:10:51,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-13,78.1,68,71.6,78.1,68,71.6,65.6,81.9,0.044,100,12.5,rain,0,0,19.2,11.4,82.5,1017.1,75,3.4,127.7,11.1,6,10,2025-01-13T06:45:29,2025-01-13T18:11:24,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-14,80.5,66.2,71.3,82.6,66.2,71.4,64.7,80.8,0.056,100,25,rain,0,0,22.8,11.4,88.5,1018.3,76.1,3.6,155.6,13.5,6,10,2025-01-14T06:45:41,2025-01-14T18:11:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-15,75.2,62.6,69.2,75.2,62.6,69.2,61.8,78.3,3.898,100,4.17,rain,0,0,21.5,12.8,82.3,1019.1,66.1,3.7,174.6,15,6,10,2025-01-15T06:45:51,2025-01-15T18:12:30,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-16,78.9,62.5,69.8,78.9,62.5,69.8,60.4,74.1,0,0,0,,0,0,21.5,12.7,90.2,1018.8,50.3,3.6,248.8,21.4,9,10,2025-01-16T06:46:00,2025-01-16T18:13:03,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-17,77,60.8,68.5,77,60.8,68.5,60.8,77.9,0,0,0,,0,0,22.1,13.9,83.7,1017.6,46.2,2.6,239,20.7,9,10,2025-01-17T06:46:08,2025-01-17T18:13:35,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-18,80.6,62.6,70.3,81.8,62.6,70.4,60.1,71.8,0,0,0,rain,0,0,19.7,11.4,86.1,1016.8,49.8,3.2,239.8,20.8,9,10,2025-01-18T06:46:15,2025-01-18T18:14:07,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-19,71.6,64.4,67.7,71.6,64.4,67.7,64.6,89.9,0.197,100,8.33,rain,0,0,20.1,7,53.1,1017.6,84,2.3,101,8.5,4,10,2025-01-19T06:46:21,2025-01-19T18:14:39,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-20,82.4,64.4,71.6,82.4,64.4,71.6,59.8,70.3,0,0,0,,0,0,18.3,11.3,51.9,1016.7,41.1,3.3,253.3,22,9,10,2025-01-20T06:46:25,2025-01-20T18:15:10,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-21,82.4,59,69.5,80.4,59,69.3,54.9,65.1,0,0,0,,0,0,19.2,13.8,63.4,1015.9,22,3.6,258.6,22.2,9,10,2025-01-21T06:46:29,2025-01-21T18:15:41,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-22,82.7,57.2,69.9,83.7,57.2,70,58.6,69,0,0,0,,0,0,15,11.4,96.3,1015.8,22.3,3.8,256,22,9,10,2025-01-22T06:46:31,2025-01-22T18:16:11,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-23,84.2,64.4,72,84,64.4,72,61.6,73,0,0,0,,0,0,17,9.2,102.8,1016,44.7,3.2,250.2,21.6,9,10,2025-01-23T06:46:33,2025-01-23T18:16:41,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-24,82.4,60.8,70.5,81.5,60.8,70.4,58.4,69.5,0,0,0,,0,0,18.3,11.4,88.7,1015.5,30.9,4,261.4,22.5,9,10,2025-01-24T06:46:33,2025-01-24T18:17:10,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,remote,43295099999"
"India, karnataka",2025-01-25,84.4,59,70,82.8,59,69.8,56.2,66.5,0,0,0,,0,0,18.6,10.2,91.1,1016.4,39,3.4,266,23.1,9,10,2025-01-25T06:46:32,2025-01-25T18:17:39,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-26,86,57.2,71.5,82.8,57.2,70.8,50.2,55.5,0,0,0,,0,0,22.6,11.5,87.5,1016.3,20.2,3.4,275.1,23.8,9,10,2025-01-26T06:46:30,2025-01-26T18:18:08,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-27,84.3,58.9,70.9,82.6,58.9,70.5,55.8,64.1,0,0,0,,0,0,17.2,7,80.5,1015.6,15.8,3.7,270.7,23.3,9,10,2025-01-27T06:46:27,2025-01-27T18:18:36,0.93,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-28,84.3,57.2,70.5,82.8,57.2,70.2,55.3,63.7,0,0,0,,0,0,14.5,10.3,89.4,1015.9,24.2,3.7,270.9,23.5,9,10,2025-01-28T06:46:23,2025-01-28T18:19:03,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-29,86.6,60.8,71.7,84.2,60.8,71.3,57.4,66.1,0,0,0,,0,0,18.6,11.3,89,1016.9,26.2,3.3,265.6,23.1,9,10,2025-01-29T06:46:18,2025-01-29T18:19:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-30,84.2,62.6,71.9,85,62.6,72.1,62.1,73.5,0,0,0,,0,0,14.1,10.2,113.4,1016.5,38.6,3,254.1,22.1,9,10,2025-01-30T06:46:12,2025-01-30T18:19:57,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-01-31,87.1,67.4,75.4,87.7,67.4,75.7,64.1,70.8,0,0,0,,0,0,15,8.1,109.8,1015.8,37.2,3.6,264.1,22.8,9,10,2025-01-31T06:46:04,2025-01-31T18:20:23,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-01,86.6,68,76,86.2,68,75.8,62.3,66.7,0,0,0,,0,0,14.1,8,106.3,1016.2,37.1,4,251.1,21.7,9,10,2025-02-01T06:45:56,2025-02-01T18:20:48,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-02,89.3,64.3,75,86.7,64.3,74.3,56,58.7,0,0,0,,0,0,14.1,9.2,81.1,1016.6,15.5,3.9,271.5,23.5,9,10,2025-02-02T06:45:46,2025-02-02T18:21:12,0.13,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-03,87.8,59,73.7,85.1,59,73,53.3,55.5,0,0,0,,0,0,15.9,10.3,101.3,1016.9,12.3,3.8,276.7,23.9,10,10,2025-02-03T06:45:36,2025-02-03T18:21:37,0.17,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-04,87.9,58.9,73.1,86.3,58.9,72.4,51.3,50.9,0,0,0,,0,0,17.7,10.3,93.5,1017.5,9.3,4.1,274.6,23.7,9,10,2025-02-04T06:45:24,2025-02-04T18:22:00,0.2,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-05,87.5,60.8,73.9,86.1,60.8,73.4,54.9,55.3,0,0,0,,0,0,22.1,13.8,105.9,1016.5,5.5,3.9,273.8,23.7,9,10,2025-02-05T06:45:11,2025-02-05T18:22:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-06,86.3,57.2,72.8,84.8,57.2,72.3,52.5,53.5,0,0,0,,0,0,22.6,15,102.4,1016.2,5.6,4.1,277.4,24,9,10,2025-02-06T06:44:58,2025-02-06T18:22:45,0.28,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,INMU0020525,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-07,86.6,59,73.2,84.9,59,72.5,51.7,52.5,0,0,0,,0,0,22.4,12.8,93.1,1017.7,3.4,4.1,279,24.1,10,10,2025-02-07T06:44:43,2025-02-07T18:23:07,0.31,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-08,86.1,60.7,73.1,86.2,60.7,72.9,56.7,60,0,0,0,,0,0,23.3,12.8,94.5,1017.5,6.4,3.6,275.6,23.8,9,10,2025-02-08T06:44:27,2025-02-08T18:23:28,0.35,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-09,84.5,62.6,73.6,85,62.6,73.5,58.8,63.1,0,0,0,,0,0,23.9,11.5,92.1,1017,3.4,3.3,276.4,23.9,9,10,2025-02-09T06:44:10,2025-02-09T18:23:49,0.38,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-10,84.3,62.7,72.6,84,62.7,72.5,59.9,68.2,0,0,0,,0,0,18.8,12.7,89.3,1018.2,22.8,3,279.1,24,10,10,2025-02-10T06:43:53,2025-02-10T18:24:09,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-11,87.8,59,73.3,84.4,59,72.5,52,55.1,0,0,0,,0,0,16.1,9.2,87.6,1018.2,19.2,3.3,287.3,24.6,10,10,2025-02-11T06:43:34,2025-02-11T18:24:28,0.45,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-12,89.7,58.9,74.9,85.8,58.9,73.7,46,44.9,0,0,0,,0,0,19.2,11.4,84.3,1018,7.1,4.2,289.9,24.9,10,10,2025-02-12T06:43:14,2025-02-12T18:24:47,0.5,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-13,89.6,59,74.9,86.4,59,74.2,52.5,50.2,0,0,0,,0,0,19.7,13.8,81.7,1017.7,3.3,4.1,285.6,24.6,10,10,2025-02-13T06:42:54,2025-02-13T18:25:05,0.52,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-14,89.8,60.8,76.4,87.7,60.8,75.5,52.4,47.2,0,0,0,,0,0,15.2,10.2,87.9,1017.2,3.5,4.1,284.7,24.6,10,10,2025-02-14T06:42:32,2025-02-14T18:25:22,0.55,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-15,89.7,60.8,76.1,87.7,60.8,75.4,54.5,50.7,0,0,0,,0,0,16.8,8.1,87.7,1016.4,2.9,4.1,282.9,24.5,10,10,2025-02-15T06:42:10,2025-02-15T18:25:39,0.59,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-16,89.7,64.4,75.8,87.8,64.4,75.2,55.2,52.3,0,0,0,,0,0,16.3,10.5,89.6,1016.8,2.9,4,285.1,24.6,10,10,2025-02-16T06:41:47,2025-02-16T18:25:55,0.62,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-17,88.4,60.8,75.2,86.7,60.8,74.5,57,58.7,0,0,0,,0,0,17.9,10.3,100.2,1018.1,3.1,3.8,287.6,24.7,10,10,2025-02-17T06:41:22,2025-02-17T18:26:11,0.65,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-18,89.3,62.5,75.8,87.1,62.5,75.1,56.2,56,0,0,0,,0,0,16.6,12.8,94.9,1018.1,2.6,3.6,287.7,24.7,10,10,2025-02-18T06:40:58,2025-02-18T18:26:26,0.68,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,INMU0020525,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-19,91.6,62.6,77.3,88.8,62.6,76.3,55.2,52.2,0,0,0,,0,0,15.7,10.2,87.5,1016.5,3.3,4,286.8,24.7,10,10,2025-02-19T06:40:32,2025-02-19T18:26:41,0.72,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-20,89.7,66.2,77.3,88.8,66.2,76.6,57.4,54.5,0,0,0,,0,0,17.9,10.3,102.6,1017.1,3.4,3.9,284.4,24.7,10,10,2025-02-20T06:40:05,2025-02-20T18:26:55,0.75,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-21,90.2,64.3,76.7,89.2,64.3,76.1,58,56.5,0,0,0,,0,0,18.3,10.4,93.3,1018.3,5.3,4.1,285.4,24.6,10,10,2025-02-21T06:39:38,2025-02-21T18:27:09,0.78,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-22,89.9,62.6,76.8,88.2,62.6,76.2,58.5,58.7,0,0,0,,0,0,18.1,11.4,76.9,1019.1,17.2,3.7,282.6,24.5,10,10,2025-02-22T06:39:10,2025-02-22T18:27:22,0.81,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-23,89.6,64.4,77.6,86.4,64.4,76.7,55.2,52.6,0,0,0,,0,0,25.5,14,66.5,1019.1,18.6,4.1,278.5,24,10,10,2025-02-23T06:38:41,2025-02-23T18:27:34,0.85,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-24,87.9,64.4,76.3,85.8,64.4,75.4,54.2,52.1,0,0,0,,0,0,25.7,13.9,80.2,1019,5.4,4.1,296.2,25.7,10,10,2025-02-24T06:38:11,2025-02-24T18:27:46,0.88,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-25,87.9,60.8,75,86.3,60.8,74.6,58.1,59.8,0,0,0,,0,0,23,12.7,86.5,1020.1,11.4,4,294.2,25.5,10,10,2025-02-25T06:37:41,2025-02-25T18:27:57,0.91,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-26,87.9,62.6,75.8,86.7,62.6,75.5,57,54.4,0,0,0,,0,0,27.3,16.1,89.4,1020,9.1,4.5,288.4,24.9,10,10,2025-02-26T06:37:10,2025-02-26T18:28:08,0.94,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-27,87.9,62.5,75.5,85.2,62.5,74.8,55.9,55.2,0,0,0,,0,0,26.8,16.1,82.2,1018.5,6.8,4,301.7,26,10,10,2025-02-27T06:36:39,2025-02-27T18:28:19,0.98,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INI0000VOBL,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-02-28,88.4,64.4,75.4,87,64.4,74.9,57.4,57.6,0,0,0,,0,0,20.6,11.4,86.6,1017.5,13.8,4.3,297.9,25.7,10,10,2025-02-28T06:36:07,2025-02-28T18:28:29,0,Clear,Clear conditions throughout the day.,clear-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-03-01,86.2,66.2,76.1,87.2,66.2,76.5,64.1,68.6,0,0,0,,0,0,21,12.7,90.9,1017,27.3,3.8,237.8,20.6,8,10,2025-03-01T06:35:34,2025-03-01T18:28:39,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"India, karnataka",2025-03-02,89.6,69.7,78,89.4,69.7,78,63.2,63.9,0,0,0,,0,0,18.1,10.2,99.6,1015.4,37.8,4.2,273.8,23.6,10,10,2025-03-02T06:35:01,2025-03-02T18:28:48,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"INI0000VOBG,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
