name,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,pm2p5,pm10,aqius,aod550,aqielement,conditions,icon,stations
"Karnataka,India",12.9662,77.5869,2022-03-09,32.8,18.0,25.4,30.9,18.0,24.8,12.1,49.7,0.0,0,0.0,,0,0,32.8,16.6,95.6,1015.1,13.9,6.2,302.2,26.3,10,0.0,,,,,,Clear,clear-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-10,32.8,18.0,25.5,30.8,18.0,24.8,10.6,43.5,0.0,0,0.0,,0,0,34.6,18.3,95.9,1014.9,15.0,6.6,301.9,26.3,10,0.0,,,,,,Clear,clear-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-11,32.8,18.0,25.5,30.6,18.0,24.8,8.3,37.8,0.0,0,0.0,,0,0,37.1,20.5,85.3,1014.7,8.5,6.6,309.1,26.6,10,0.0,,,,,,Clear,clear-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-12,33.0,18.0,25.5,31.0,18.0,24.8,9.2,39.1,0.0,0,0.0,,0,0,37.4,22.2,89.8,1014.4,5.9,6.3,309.0,26.6,10,0.0,,,,,,Clear,clear-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-13,32.8,19.0,25.6,30.9,19.0,25.0,10.5,41.1,0.0,0,0.0,,0,0,40.7,24.1,89.0,1014.8,7.8,6.2,305.4,26.5,10,0.0,,,,,,Clear,clear-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-14,33.0,18.7,26.2,31.9,18.7,25.9,13.1,46.9,0.0,0,0.0,,0,0,35.3,18.1,79.8,1015.0,8.5,5.9,304.9,26.3,10,0.0,,,,,,Clear,clear-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-15,33.3,19.7,26.1,33.4,19.7,25.6,11.9,45.5,0.0,0,0.0,,0,0,26.6,12.7,62.9,1013.9,20.6,5.6,306.7,26.4,10,0.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-16,34.1,19.7,26.4,35.6,19.7,26.0,12.6,47.2,0.0,0,0.0,,0,0,42.5,16.6,61.8,1012.8,16.7,5.7,305.6,26.5,10,0.0,,,,,,Clear,clear-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-17,34.1,19.0,26.6,37.6,19.0,26.2,10.9,40.7,0.0,0,0.0,,0,0,33.8,18.2,67.5,1012.2,25.4,5.8,296.0,25.6,10,0.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-18,34.0,19.0,26.8,37.3,19.0,26.7,13.3,47.3,0.0,0,0.0,,0,0,23.0,11.2,129.1,1012.1,14.5,5.8,285.4,24.7,10,0.0,,,,,,Clear,clear-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-19,33.3,21.0,26.0,33.0,21.0,26.0,16.0,57.2,0.0,0,0.0,,0,0,40.0,18.4,241.0,1011.8,34.4,5.7,242.5,21.0,9,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-20,31.0,21.4,25.1,31.6,21.4,25.3,17.7,64.6,5.968,100,8.33,rain,0,0,25.2,27.6,254.7,1012.3,53.1,5.7,91.2,7.9,4,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-21,33.0,21.0,25.1,33.9,21.0,25.4,19.0,71.6,7.995,100,4.17,rain,0,0,77.8,16.9,258.7,1012.3,46.6,5.8,250.5,21.5,9,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-22,32.0,22.0,25.9,32.9,22.0,26.3,18.9,67.6,1.989,100,4.17,rain,0,0,24.1,14.6,248.5,1012.6,58.0,5.8,149.1,13.0,5,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-23,33.0,22.8,27.1,33.5,22.8,27.6,18.5,61.6,0.0,0,0.0,,0,0,32.0,22.2,107.3,1011.9,40.2,5.3,273.1,23.4,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-24,32.0,23.0,27.1,32.6,23.0,27.6,18.4,60.5,0.0,0,0.0,,0,0,29.2,14.8,138.8,1012.4,46.7,5.2,232.2,20.1,8,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-25,32.0,22.0,26.6,32.4,22.0,27.1,18.8,64.1,0.2,0,4.17,rain,0,0,26.6,12.9,138.1,1013.5,44.3,5.4,266.6,22.8,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-26,32.0,21.0,26.9,34.1,21.0,27.6,19.5,66.3,0.1,0,0.0,rain,0,0,27.7,18.1,123.0,1015.3,33.5,5.8,276.7,23.7,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-27,34.0,22.0,27.7,34.5,22.0,27.9,18.3,60.7,0.0,0,0.0,,0,0,28.1,14.7,111.0,1015.6,30.0,5.9,274.8,23.6,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-28,34.9,22.0,27.9,34.9,22.0,28.2,17.6,56.4,0.0,0,0.0,,0,0,27.7,16.4,115.0,1014.9,28.5,6.2,273.0,23.6,9,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-29,34.1,23.0,28.3,34.5,23.0,28.7,18.1,56.7,0.0,0,0.0,,0,0,22.3,11.2,161.3,1013.8,30.6,6.1,263.3,22.8,9,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-30,34.0,23.0,28.1,35.0,23.0,28.6,18.7,59.0,0.0,0,0.0,,0,0,23.0,12.9,200.2,1013.6,34.2,6.0,238.7,20.8,8,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-03-31,35.0,22.0,28.2,35.1,22.0,28.6,18.2,57.9,0.1,0,0.0,rain,0,0,25.6,16.6,246.3,1013.9,37.9,6.3,243.3,21.0,9,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-01,33.9,23.0,26.9,34.4,23.0,27.3,19.5,65.9,0.204,0,4.17,rain,0,0,23.4,14.7,226.5,1013.9,42.7,5.4,239.7,20.6,9,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-02,33.0,22.0,27.0,33.7,22.0,27.3,18.0,61.2,0.1,0,0.0,rain,0,0,24.5,11.2,184.1,1015.0,31.1,6.1,261.6,22.6,8,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-03,34.0,22.0,27.3,32.9,22.0,27.3,16.9,56.7,0.0,0,0.0,,0,0,30.6,22.2,101.5,1014.4,22.1,5.9,311.5,27.1,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-04,34.0,21.0,27.3,33.2,21.0,27.1,16.2,54.6,0.0,0,0.0,,0,0,32.8,16.4,122.6,1015.0,21.0,6.5,298.0,25.7,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-05,33.1,21.0,27.0,31.9,21.0,26.6,15.6,55.4,0.0,0,0.0,,0,0,31.7,22.2,120.3,1016.7,24.7,6.1,285.9,24.8,10,3.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-06,35.0,21.0,28.0,32.9,21.0,27.4,14.6,50.0,0.0,0,0.0,,0,0,25.2,22.2,105.0,1016.7,21.8,6.3,302.1,26.1,10,0.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-07,35.0,21.7,28.0,33.0,21.7,27.5,14.9,50.1,0.0,0,0.0,,0,0,34.6,24.0,87.0,1015.6,19.6,6.4,309.0,26.6,10,0.0,,,,,,Clear,clear-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-08,34.0,21.0,27.5,33.6,21.0,27.6,17.9,59.5,0.0,0,0.0,,0,0,33.5,16.5,104.9,1014.6,30.1,6.2,298.5,25.7,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-09,33.6,23.0,27.7,32.9,23.0,27.7,17.1,56.6,0.0,0,0.0,,0,0,33.5,18.3,92.6,1013.7,37.1,6.2,276.8,23.9,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-10,32.0,23.0,27.3,31.4,23.0,27.2,17.5,58.5,0.0,0,0.0,,0,0,25.9,18.4,84.7,1013.5,45.1,7.1,264.9,22.9,9,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-11,34.1,22.0,28.0,32.9,22.0,27.8,17.1,56.2,0.0,0,0.0,,0,0,29.2,22.3,83.2,1012.6,31.0,7.3,282.3,24.3,10,30.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-12,34.0,22.7,27.8,33.4,22.7,27.8,18.3,60.4,0.0,0,0.0,,0,0,33.5,16.7,98.4,1011.9,36.2,7.3,257.1,22.1,9,30.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-13,32.7,22.0,25.7,34.1,22.0,26.2,20.4,74.5,0.003,0,0.0,rain,0,0,37.1,18.4,115.5,1011.5,48.2,6.3,211.3,18.3,9,30.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-14,32.0,20.0,25.2,33.6,20.0,25.8,19.6,73.4,0.7,100,8.33,rain,0,0,23.8,29.2,175.4,1012.4,56.4,6.6,168.2,14.4,6,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-15,33.0,19.0,25.4,33.4,19.0,25.8,18.6,69.7,37.496,100,4.17,rain,0,0,30.2,19.8,248.8,1012.2,48.7,6.3,267.7,23.1,9,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-16,34.0,20.7,25.7,35.1,20.7,26.2,19.2,70.8,68.747,100,8.33,rain,0,0,25.9,16.3,293.4,1011.3,46.2,5.8,291.9,25.2,10,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-17,32.0,20.2,25.5,33.4,20.2,26.2,19.8,73.6,4.973,100,8.33,rain,0,0,30.6,12.8,276.6,1011.9,36.6,6.1,273.1,23.5,10,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-18,31.9,20.7,25.1,33.4,20.7,25.6,19.1,71.4,31.826,100,4.17,rain,0,0,59.4,14.8,269.0,1014.0,39.2,6.1,258.1,22.2,9,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-19,33.0,20.1,26.3,34.1,20.1,26.9,19.1,67.5,0.005,0,0.0,rain,0,0,36.7,19.7,342.0,1015.1,47.6,6.1,276.9,24.1,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-20,34.0,22.0,28.0,35.0,22.0,28.6,18.4,58.9,0.0,0,0.0,,0,0,26.3,13.0,94.8,1013.2,33.7,6.3,292.5,25.3,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-21,34.0,23.0,28.2,33.9,23.0,28.7,19.0,60.5,0.0,0,0.0,,0,0,29.2,14.8,113.5,1012.4,22.7,5.9,290.2,25.2,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-22,33.0,22.0,27.4,33.0,22.0,27.9,19.0,62.8,0.0,0,0.0,,0,0,32.0,14.8,109.2,1013.4,29.3,5.7,296.4,25.5,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-23,31.0,22.0,26.7,32.3,22.0,27.0,18.6,63.6,0.0,0,0.0,,0,0,27.4,13.0,123.3,1014.3,36.1,6.2,294.3,25.5,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-24,34.0,23.0,28.0,33.9,23.0,28.1,17.5,57.0,0.0,0,0.0,,0,0,24.1,16.5,115.0,1013.1,37.4,6.4,271.7,23.5,9,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-25,35.0,23.0,28.7,35.1,23.0,28.9,17.7,54.2,0.0,0,0.0,,0,0,23.8,11.1,119.2,1012.5,31.7,6.0,283.6,24.4,9,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-26,34.1,23.7,28.5,34.5,23.7,29.1,18.4,56.2,0.0,0,0.0,,0,0,25.6,11.4,91.3,1012.8,22.9,6.4,291.8,25.0,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-27,35.0,24.0,29.1,35.1,24.0,29.3,17.2,51.7,0.0,0,0.0,,0,0,29.2,18.4,105.7,1012.2,16.8,6.3,304.1,26.2,10,10.0,,,,,,Clear,clear-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-28,35.0,23.7,28.7,35.7,23.7,29.2,18.2,55.4,0.0,0,0.0,,0,0,23.8,20.1,185.7,1013.5,23.7,6.1,295.3,25.8,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-29,36.0,23.8,29.6,35.1,23.8,29.5,15.8,45.9,0.0,0,0.0,,0,0,42.5,18.2,336.3,1013.3,36.4,6.4,301.0,26.1,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-04-30,34.0,22.0,28.3,36.4,22.0,29.1,18.4,57.0,0.032,0,0.0,rain,0,0,31.0,22.1,254.4,1012.1,34.4,6.3,258.9,22.5,9,30.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-01,33.3,20.4,25.0,36.7,20.4,25.9,20.0,75.2,53.891,100,12.5,rain,0,0,32.0,36.7,237.0,1011.6,43.1,5.4,274.9,23.7,10,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-02,32.0,20.4,26.3,34.8,20.4,27.4,20.0,70.6,0.0,0,0.0,,0,0,32.4,14.8,273.5,1011.3,33.5,6.2,287.1,24.7,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-03,34.0,21.9,27.1,37.2,21.9,28.2,20.1,67.2,6.962,100,4.17,rain,0,0,27.4,22.1,239.5,1011.8,35.1,6.4,282.0,24.5,9,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-04,33.9,21.1,25.9,36.4,21.1,26.5,19.7,71.6,3.989,100,4.17,rain,0,0,27.4,18.1,235.0,1012.9,47.1,6.4,262.5,22.6,9,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-05,32.0,21.0,23.8,35.7,21.0,24.4,20.3,81.7,11.199,100,8.33,rain,0,0,46.4,27.2,267.3,1012.7,39.6,5.4,239.8,20.6,9,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-06,31.9,21.0,24.5,33.9,21.0,25.0,19.5,75.9,44.984,100,8.33,rain,0,0,32.4,29.0,245.7,1012.0,35.9,5.6,277.7,23.9,10,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-07,33.0,21.0,25.8,34.6,21.0,26.3,19.6,71.6,2.189,100,8.33,rain,0,0,37.1,18.3,287.9,1011.3,48.3,5.8,279.7,24.1,10,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-08,33.0,22.0,25.9,36.9,22.0,27.0,20.1,71.7,1.022,100,4.17,rain,0,0,29.2,17.6,260.7,1009.6,53.9,5.8,273.1,23.5,9,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-09,31.0,21.0,25.2,34.4,21.0,26.3,20.5,76.8,21.946,100,4.17,rain,0,0,44.6,22.2,252.9,1008.3,52.3,6.2,210.8,18.3,9,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-10,25.0,20.9,22.8,25.0,20.9,22.8,21.2,90.7,2.987,100,4.17,rain,0,0,43.2,28.3,257.8,1007.8,72.8,4.7,112.4,9.7,5,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-11,25.0,20.4,22.8,25.0,20.4,22.8,20.1,85.3,1.0,100,4.17,rain,0,0,55.4,33.5,257.3,1008.1,70.3,4.9,77.9,6.8,3,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-12,24.0,19.7,21.5,24.0,19.7,21.5,20.3,93.3,0.2,0,4.17,rain,0,0,37.4,25.8,245.4,1009.4,72.8,5.5,36.8,3.2,2,0.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-13,27.0,20.0,23.1,28.8,20.0,23.2,21.0,88.4,0.005,0,0.0,rain,0,0,40.3,27.6,250.2,1009.6,61.9,6.0,131.5,11.4,6,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-14,30.0,21.9,25.1,33.3,21.9,26.0,21.7,82.7,4.0,100,4.17,rain,0,0,31.3,19.8,247.0,1010.0,59.8,6.2,222.9,19.1,8,30.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-15,29.9,21.0,25.4,32.5,21.0,26.3,21.6,80.8,16.21,100,12.5,rain,0,0,29.5,19.2,259.2,1011.0,54.8,6.1,218.8,18.8,8,30.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-16,30.0,21.1,24.3,34.0,21.1,25.1,21.5,85.1,41.968,100,8.33,rain,0,0,29.2,25.4,278.1,1010.3,54.3,6.1,202.2,17.6,7,30.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-17,28.0,21.0,23.9,31.2,21.0,24.5,21.9,89.4,100.806,100,12.5,rain,0,0,26.3,18.2,260.5,1009.1,65.6,5.2,122.5,10.6,5,30.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-18,29.0,21.0,24.1,32.7,21.0,24.8,21.9,88.4,10.195,100,12.5,rain,0,0,34.6,12.8,98.0,1008.9,64.8,6.1,148.6,12.7,6,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-19,23.0,19.0,21.2,23.0,19.0,21.2,20.3,94.5,2.995,100,4.17,rain,0,0,47.9,25.8,230.5,1010.5,73.3,5.2,115.9,10.1,5,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-20,27.9,18.6,22.1,30.1,18.6,22.3,19.4,85.1,3.989,100,4.17,rain,0,0,58.7,29.4,249.4,1012.0,58.0,6.1,237.6,20.7,8,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-21,27.0,19.0,23.0,28.4,19.0,23.1,18.8,78.4,0.3,0,0.0,rain,0,0,50.4,25.9,267.2,1011.7,46.0,6.2,217.8,18.8,9,0.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-22,28.1,21.0,23.9,30.7,21.0,24.3,20.2,80.3,0.8,100,4.17,rain,0,0,43.9,27.6,249.6,1011.9,57.5,6.5,196.6,17.0,7,10.0,,,,,,"Rain, Partially cloudy",rain,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
"Karnataka,India",12.9662,77.5869,2022-05-23,30.0,20.7,25.2,32.5,20.7,26.0,20.4,76.5,0.0,0,0.0,,0,0,39.6,24.7,265.6,1009.8,45.7,7.3,286.3,24.5,10,10.0,,,,,,Partially cloudy,partly-cloudy-day,"INI0000VOBL,43296099999,INM00043296,VOBG,42705699999,VOBL,43302599999,43295099999"
